State,District,Crop,Year,Area_Hectares,Production_Tonnes,Yield_Tonnes_Per_Hectare,Annual_Rainfall_mm,Avg_Temperature_C,Avg_Humidity_Percent,Avg_Min_Price,Avg_Max_Price,Avg_Modal_Price
Maharashtra,Pune,Cotton,2021,17857,38468.28,2.154,587.2,26.333333333333332,61.53333333333333,6372.5408333333335,7480.809166666666,6926.674166666667
Maharashtra,Pune,Cotton,2022,6980,14501.22,2.078,619.4,25.575,63.11666666666667,6624.82,7776.961666666667,7200.890833333334
Maharashtra,Pune,Cotton,2023,22175,47616.96,2.147,621.3,26.883333333333336,66.75,6856.504166666667,8048.94,7452.723333333332
Maharashtra,Pune,Cotton,2024,23639,46529.98,1.968,897.8,24.708333333333332,62.19166666666666,6826.436666666667,8013.643333333333,7420.0408333333335
Maharashtra,Pune,Cotton,2025,22368,50600.22,2.262,717.3,24.891666666666666,65.22500000000001,7141.459166666667,8383.451666666666,7762.455000000001
Maharashtra,Pune,Groundnut,2020,13782,27665.83,2.007,529.2,27.325,60.025000000000006,5053.875,5932.809166666666,5493.344166666667
Maharashtra,Pune,Groundnut,2021,11342,26637.82,2.349,587.2,26.333333333333332,61.53333333333333,5394.800833333334,6333.025833333333,5863.911666666667
Maharashtra,Pune,Groundnut,2022,13884,28351.87,2.042,619.4,25.575,63.11666666666667,5302.985833333333,6225.245833333333,5764.116666666666
Maharashtra,Pune,Groundnut,2023,20069,55300.94,2.756,621.3,26.883333333333336,66.75,5503.995833333333,6461.211666666666,5982.6025
Maharashtra,Pune,Groundnut,2024,10797,23791.81,2.204,897.8,24.708333333333332,62.19166666666666,5575.370833333333,6545.000833333333,6060.186666666667
Maharashtra,Pune,Groundnut,2025,10109,21180.93,2.095,717.3,24.891666666666666,65.22500000000001,5875.729166666667,6897.596666666667,6386.663333333334
Maharashtra,Pune,Chilli,2020,21967,27791.53,1.265,529.2,27.325,60.025000000000006,9538.940833333332,11197.888333333334,10368.413333333334
Maharashtra,Pune,Chilli,2021,9167,18137.19,1.979,587.2,26.333333333333332,61.53333333333333,9866.828333333333,11582.800833333333,10724.815
Maharashtra,Pune,Chilli,2022,22773,49090.45,2.156,619.4,25.575,63.11666666666667,9843.7675,11555.7275,10699.749166666666
Maharashtra,Pune,Chilli,2023,23427,38717.7,1.653,621.3,26.883333333333336,66.75,10381.566666666668,12187.0575,11284.3125
Maharashtra,Pune,Chilli,2024,15640,24943.27,1.595,897.8,24.708333333333332,62.19166666666666,10863.109166666667,12752.348333333333,11807.7275
Maharashtra,Pune,Chilli,2025,20822,44364.04,2.131,717.3,24.891666666666666,65.22500000000001,10763.720833333333,12635.673333333334,11699.696666666665
Maharashtra,Nagpur,Rice,2020,21019,88290.33,4.201,871.9,26.45,60.51666666666667,2091.0425,2454.7008333333333,2272.87
Maharashtra,Nagpur,Rice,2021,29416,120215.26,4.087,735.4,26.78333333333333,64.96666666666667,2119.8441666666668,2488.5116666666668,2304.1775000000002
Maharashtra,Nagpur,Rice,2022,17236,64276.8,3.729,561.9,25.083333333333332,59.625,2166.8258333333333,2543.6666666666665,2355.2475
Maharashtra,Nagpur,Rice,2023,20525,94658.98,4.612,540.6,26.316666666666666,58.90833333333333,2171.8875000000003,2549.6066666666666,2360.75
Maharashtra,Nagpur,Rice,2024,21369,91511.89,4.282,664.9,25.650000000000002,63.71666666666667,2252.1325,2643.8083333333334,2447.9725
Maharashtra,Nagpur,Rice,2025,29892,135804.1,4.543,586.7,25.400000000000002,59.225,2319.8316666666665,2723.284166666667,2521.5575000000003
Maharashtra,Nagpur,Maize,2020,26767,105756.55,3.951,871.9,26.45,60.51666666666667,1729.7033333333331,2030.5216666666668,1880.1141666666665
Maharashtra,Nagpur,Maize,2021,18629,81155.2,4.356,735.4,26.78333333333333,64.96666666666667,1739.4658333333334,2041.9833333333333,1890.7258333333332
Maharashtra,Nagpur,Maize,2022,5458,22124.39,4.054,561.9,25.083333333333332,59.625,1815.8633333333335,2131.6675,1973.765
Maharashtra,Nagpur,Maize,2023,21405,83869.92,3.918,540.6,26.316666666666666,58.90833333333333,1862.9591666666665,2186.9516666666664,2024.955
Maharashtra,Nagpur,Maize,2024,26288,91095.87,3.465,664.9,25.650000000000002,63.71666666666667,1936.2516666666668,2272.9908333333333,2104.620833333333
Maharashtra,Nagpur,Maize,2025,20313,71567.87,3.523,586.7,25.400000000000002,59.225,1975.3291666666667,2318.8658333333333,2147.0975
Maharashtra,Nagpur,Cotton,2020,16894,33800.13,2.001,871.9,26.45,60.51666666666667,6359.505833333333,7465.508333333334,6912.505833333334
Maharashtra,Nagpur,Cotton,2021,29363,71966.86,2.451,735.4,26.78333333333333,64.96666666666667,6301.174166666667,7397.03,6849.1033333333335
Maharashtra,Nagpur,Cotton,2022,5661,9462.28,1.671,561.9,25.083333333333332,59.625,6641.419999999999,7796.450833333333,7218.935833333333
Maharashtra,Nagpur,Cotton,2023,21002,39599.5,1.886,540.6,26.316666666666666,58.90833333333333,6714.150833333333,7881.829166666666,7297.990000000001
Maharashtra,Nagpur,Cotton,2024,17732,29201.43,1.647,664.9,25.650000000000002,63.71666666666667,6728.971666666667,7899.2266666666665,7314.099166666667
Maharashtra,Nagpur,Cotton,2025,12005,26565.28,2.213,586.7,25.400000000000002,59.225,7116.106666666667,8353.6925,7734.900000000001
Maharashtra,Nagpur,Groundnut,2020,7071,13531.02,1.914,871.9,26.45,60.51666666666667,5089.520833333333,5974.6525,5532.086666666667
Maharashtra,Nagpur,Groundnut,2021,8453,22765.6,2.693,735.4,26.78333333333333,64.96666666666667,5356.511666666666,6288.077499999999,5822.294999999999
Maharashtra,Nagpur,Groundnut,2022,11563,26538.35,2.295,561.9,25.083333333333332,59.625,5355.946666666667,6287.4158333333335,5821.681666666666
Maharashtra,Nagpur,Groundnut,2023,17003,34485.39,2.028,540.6,26.316666666666666,58.90833333333333,5674.1275,6660.93,6167.5275
Maharashtra,Nagpur,Groundnut,2024,22778,44072.94,1.935,664.9,25.650000000000002,63.71666666666667,5792.2275,6799.57,6295.900000000001
Maharashtra,Nagpur,Groundnut,2025,25098,74082.73,2.952,586.7,25.400000000000002,59.225,5783.963333333333,6789.871666666667,6286.9158333333335
Maharashtra,Nagpur,Chilli,2020,24342,42004.08,1.726,871.9,26.45,60.51666666666667,9717.359999999999,11407.335,10562.348333333333
Maharashtra,Nagpur,Chilli,2021,28279,66492.52,2.351,735.4,26.78333333333333,64.96666666666667,9663.141666666668,11343.69,10503.415833333334
Maharashtra,Nagpur,Chilli,2022,5525,11545.07,2.09,561.9,25.083333333333332,59.625,10141.341666666667,11905.0525,11023.195833333333
Maharashtra,Nagpur,Chilli,2023,7365,11490.34,1.56,540.6,26.316666666666666,58.90833333333333,10485.440833333332,12308.995,11397.218333333332
Maharashtra,Nagpur,Chilli,2024,5013,7750.0,1.546,664.9,25.650000000000002,63.71666666666667,10654.750833333334,12507.753333333334,11581.2525
Maharashtra,Nagpur,Chilli,2025,13321,22101.49,1.659,586.7,25.400000000000002,59.225,10941.424166666666,12844.280833333332,11892.853333333333
